gem_id,name,name_other,country,lat,lon,status,kind,wkt
100000302527,"Aragón Oil and Gas Field (Veracruz, Mexico)",,mexico,20.9736,-97.9242,,GOGET,"MULTIPOLYGON (((-97.9946717103311 21.0045790173078,-97.8909424414405 21.0039347313029,-97.854040041015 20.9438469208987,-97.9568619623097 20.9424376859505,-97.9929241261474 21.0029153551596,-97.9946717103311 21.0045790173078)))"
100000302714,"Misón Oil and Gas Field (federal offshore, Mexico)",,,18.9241,-92.4192,,GOGET,"MULTIPOLYGON (((-92.4093626687456 18.9512997735066,-92.4175471107086 18.9140757265678,-92.4073090373265 18.9026946454066,-92.4289181652222 18.9013185901314,-92.4093626687456 18.9512997735066)))"
100000313066,Gorgon Oil and Gas Project (Australia),,,-20.4072,114.8503,,GOGET,
100000308296,"Brintnell Gas Field (Alberta, Canada)",,canada,56.063,-113.342,,GOGET,
100000302349,"Abkatún Oil and Gas Field (federal offshore, Mexico)",,,19.2491,-92.1876,,GOGET,"MULTIPOLYGON (((-92.2429307683403 19.3802773369296,-92.2401611109465 19.3785466564031,-92.2358263921742 19.3757778893382,-92.2310109291111 19.3725485569704,-92.2282463870611 19.3697862443398,-92.2258415018838 19.3675984653969,-92.223314297217 19.365753960377,-92.2215051445468 19.3652877976938,-92.2176497374454 19.3634375325162,-92.2141555772181 19.3618179641278,-92.2113865448531 19.3600868636179,-92.2088590694904 19.3583567730467,-92.2053684400015 19.3560494058555,-92.2026007143514 19.3540889656333,-92.2001975225975 19.3516716518253,-92.1981538303349 19.349828932859,-92.2084681953509 19.3401157277587,-92.196967132627 19.3406857468498,-92.1898139232739 19.3388411123275,-92.1881472555913 19.3379272086738,-92.1840921540297 19.3372292367399,-92.1816991803728 19.3383516176331,-92.1790606423347 19.3408325890528,-92.1742710743505 19.3437570269652,-92.1716449154804 19.3437451082502,-92.1614525632851 19.3430741231723,-92.1605505666553 19.3399858116959,-92.159345361799 19.3351345834943,-92.1576429154881 19.3325097682113,-92.1548197799089 19.3290457595542,-92.1503619853173 19.3343079986153,-92.1465197281029 19.3369516079304,-92.1424449538715 19.3393701816886,-92.1404687764129 19.3406170287529,-92.1331693354964 19.3375212825812,-92.1360645922071 19.3324538618563,-92.1434302627964 19.321957328368,-92.13981039983 19.319428497727,-92.1365551373097 19.3182308183976,-92.1330405336936 19.3165550972399,-92.1303472152517 19.3143277535231,-92.1290404778358 19.3138349367329,-92.1301766516311 19.3120696466969,-92.1317349878793 19.3092441198203,-92.1152607183075 19.2649432280475,-92.1150973555585 19.2459992303802,-92.1180779327503 19.246404372264,-92.1769155218338 19.1239669169397,-92.2052938682174 19.1302344847337,-92.2500499392532 19.1401548144932,-92.2144082399483 19.2680154983166,-92.2201226041748 19.2707594620796,-92.224168796153 19.2730429297874,-92.2250770835406 19.3264012760981,-92.2251183363421 19.3270920633481,-92.2251186825811 19.3270955158454,-92.2458294433741 19.3276836715642,-92.2471522004137 19.3288352345585,-92.248474451135 19.3301013963624,-92.2507615242249 19.3316007352857,-92.2530455117409 19.3337876922482,-92.2541253412115 19.3352820408336,-92.2550844546838 19.3367758902951,-92.2555616799276 19.338038547441,-92.2556751437928 19.3396435468123,-92.2555466135853 19.3413621683295,-92.2582013025481 19.3417168222735,-92.2597688379615 19.3421816350744,-92.2607301062094 19.3432170254454,-92.2606011083544 19.3450502592621,-92.2609566238491 19.3465416283935,-92.2610680804275 19.3486050562784,-92.2611743784947 19.3518145603937,-92.261400395212 19.3552537675474,-92.2618694690008 19.3583501306541,-92.2623395878017 19.3612172763562,-92.2625656350959 19.3646564799126,-92.2624340543881 19.3670627482473,-92.2617017697208 19.3687789227092,-92.2602443931642 19.3706067578956,-92.2584257373579 19.3722038890983,-92.2569688122608 19.3739170877035,-92.2551469620626 19.3762018261534,-92.2535304594631 19.378510677226,-92.2515093788547 19.3793587891768,-92.2500726624234 19.3801085323829,-92.247785199927 19.3811570123863,-92.2461358819654 19.3819562219022,-92.2429307683403 19.3802773369296)))"
100000310814,Tidepole Oil and Gas Field (Australia),,,-19.7625,115.8901,,GOGET,
100000317992,Sao Vang Oil and Gas Field (Vietnam),,,8.369878,108.703144,,GOGET,
100000301910,Brae-Central Oil and Gas Field (United Kingdom),,,58.7358,1.322,,GOGET,
100000317092,Mavacola Oil and Gas Field (Angola),,,-6.4349,11.0904,,GOGET,
100000318263,Athena Gas Field (Israel),,,33.192,34.1926,,GOGET,
100000321498,"Carthage (Haynesville Shale) - Blue Dome Operating Oil and Gas Asset (Texas, United States)",,united states,32.4229,-94.0562,,GOGET,
100000319964,"Daly Sinclair - Sun Bow Petroleums Oil Asset (Manitoba, Canada)",,canada,49.759,-101.234,,GOGET,
100000321506,"Carthage (Haynesville Shale) - Pine Wave Energy Partners Op,Llc (Conventional) Oil and Gas Asset (Texas, United States)",,united states,31.321231,-99.810632,,GOGET,
100000322409,"Mckittrick - Aera Energy (Upper) Oil and Gas Asset (California, United States)",,united states,35.3288,-119.6602,,GOGET,
100000321613,"Emma (Barnett Shale) - Elevation Resources (Conventional) Oil and Gas Asset (Texas, United States)",,united states,31.321231,-99.810632,,GOGET,
100000309584,"11164/Athabasca Oil and Gas Asset (Alberta, Canada)",,canada,54.880524,-115.002256,,GOGET,
100000322965,"Mandaree - Wpx Energy Williston, Llc Oil and Gas Asset (North Dakota, United States)",,united states,47.7194,-102.5744,,GOGET,
100000323180,"Sanish - Oasis Petroleum North America Llc Oil and Gas Asset (North Dakota, United States)",,united states,48.0932,-102.6201,,GOGET,
100000323370,"Yurubcheno-Tokhomskoye (Slavneft) Oil and Gas Asset (Krasnodar, Russia)",,russia,60.2508,97.0833,,GOGET,
100000312302,"Rumaitha Oil and Gas Field (Abu Dhabi, United Arab Emirates)",,united arab emirates,24.026,54.328,,GOGET,"MULTIPOLYGON (((54.2360512171177 24.0726369171985,54.2572687359777 24.0973906892018,54.28791626322 24.1127144528229,54.30913378208 24.1091781996796,54.30913378208 24.1315744695874,54.3256362967489 24.1421832290174,54.3468538156089 24.1480769842563,54.3609988281822 24.1433619800652,54.38339509809 24.1150719549185,54.4116851232367 24.0891394318674,54.4352601441923 24.0608494067207,54.442332650479 24.0467043941473,54.4293663889534 24.0349168836696,54.3951826085678 24.0125206137618,54.3657138323734 24.0030906053795,54.3444963135133 24.0030906053795,54.3291725498922 24.0030906053795,54.3162062883666 23.9983756011884,54.2997037736977 23.9877668417584,54.2902737653155 23.9806943354717,54.2725924995988 23.9806943354717,54.2549112338821 23.9960180990929,54.2549112338821 24.021950622144,54.2572687359777 24.0419893899562,54.2336937150221 24.064385659864,54.2360512171177 24.0726369171985)))"
100000309323,"10597C/Cold Lake Oil Asset (Alberta, Canada)",,canada,53.55,-110.159,,GOGET,
100000317144,"Kenxi Oil Field (Shandong, China)",,china,37.794952,118.659078,,GOGET,
100000312847,"Merakes Gas Field (Kalimantan, Indonesia)",,,-1.545,117.72,,GOGET,
100000319555,"Guadalupe (KC010) - BP Oil and Gas Asset (federal offshore, United States)",,,26.9485,-93.4506,,GOGET,
100000319551,"Samurai (GC432) - Murphy Oil Oil and Gas Asset (federal offshore, United States)",,,27.537,-90.168,,GOGET,
100000321829,"NewarkEast (Barnett Shale) - Texxol Operating Oil and Gas Asset (Texas, United States)",,united states,33.1672,-97.6255,,GOGET,
100000321369,"Chaoyanggou Oil Field (Heilongjiang, China)",,china,45.677387,125.570374,,GOGET,
100000317071,Plutonio Oil Field (Angola),,,-7.8659,12.1726,,GOGET,
100000310639,"Fairview Gas Field (Queensland, Australia)",,australia,-25.620189,149.0174,,GOGET,
100000319716,"Wolverine - Cnrl Gas Asset (British Columbia, Canada)",,canada,55.035,-120.941,,GOGET,
100000318051,"Zevardi-Alan Oil and Gas Project (Qashqadaryo, Uzbekistan)",,uzbekistan,38.8214,64.9982,,GOGET,
100000321404,"Adams-Baggett Ranch (Canyon Sd.) - Discovery Natural Resources Oil and Gas Asset (Texas, United States)",,united states,30.41,-101.0503,,GOGET,
100000312741,"NC186-K Oil and Gas Field (Al-Wadi, Libya)",['Murzuq'],libya,26.7743,12.4405,,GOGET,
100000317616,"Rangely Oil Field (Colorado, United States)",,united states,40.1044,-108.8424,,GOGET,
100000319958,"Daly Sinclair - 10038475 Manitoba Oil Asset (Manitoba, Canada)",,canada,49.722,-101.154,,GOGET,
100000303162,"San Francisco (Neiva) Oil and Gas Field (Huila, Colombia)",,colombia,3.133,-75.367,,GOGET,
100000318176,"Kaliberau Dalam Gas Field (Sumatera, Indonesia)","['Kali Berau Dalam', 'KBD']",indonesia,-2.1766,103.8138,,GOGET,
100000321015,"11910L/Athabasca Oil Asset (Alberta, Canada)",,canada,54.880524,-115.002256,,GOGET,
100000321102,Chayvo North (Rosneft) Oil and Gas Asset (Russia),,,52.5278,143.3925,,GOGET,
100000321268,"Zhaozhou Oil Field (Heilongjiang, China)",,china,45.886189,125.042797,,GOGET,
100000302423,"Coapechaca Oil and Gas Field (Veracruz, Mexico)",,mexico,20.443,-97.5975,,GOGET,"MULTIPOLYGON (((-97.6778337905969 20.4906897897021,-97.5744598384508 20.4897475897795,-97.5157264511148 20.395819981507,-97.6225897476187 20.3966803988814,-97.6778337905969 20.4906897897021)))"
100000322035,"Sand Hills (Clear Fork) - Blackbeard Operating Oil and Gas Asset (Texas, United States)",,united states,31.5355,-102.6974,,GOGET,
100000323082,"Grinnell - Xto Energy Inc Oil and Gas Asset (North Dakota, United States)",,united states,48.1455,-103.0567,,GOGET,
100000323067,"Van Hook - Oasis Petroleum North America Llc Oil and Gas Asset (North Dakota, United States)",,united states,47.786,-102.4532,,GOGET,
100000321554,"Eagleville (Eagle Ford-1) - Auterra Operating Oil and Gas Asset (Texas, United States)",,united states,29.3439,-97.638,,GOGET,
100000319649,"Briar Ridge - Ovv Oil and Gas Asset (British Columbia, Canada)",,canada,55.764,-120.034,,GOGET,
100000317140,"RDB Oil Field (Ouargla, Algeria)",,algeria,30.9374,8.4413,,GOGET,
100000323270,"Stanley - Hess Bakken Investments Ii, Llc Oil and Gas Asset (North Dakota, United States)",,united states,48.2711,-102.3922,,GOGET,
100000309211,"10547/Cold Lake Oil Asset (Alberta, Canada)",,canada,54.336,-110.479,,GOGET,
100000322649,"Bone Spring, South - Kaiser-Francis Oil Oil and Gas Asset (New Mexico, United States)",,united states,33.4459,-104.1494,,GOGET,
100000312973,"Kuparuk River Oil and Gas Field (Alaska, United States)",,united states,70.3248,-149.9455,,GOGET,
100000319633,"Town - Tourmaline Oil and Gas Asset (British Columbia, Canada)",,canada,56.888,-122.204,,GOGET,
100000312068,"Kshukskoye Oil and Gas Field (Kamchatka, Russia)",,russia,55.328,156.461,,GOGET,
100000312781,Marte Oil and Gas Field (Angola),,,-6.1041,10.6341,,GOGET,
100000317393,Vega Pleyade (Tierra del Fuego) Oil and Gas Field (Argentina),,,-53.4357,-67.7269,,GOGET,
100000320342,Raia Oil and Gas Project (Brazil),['BM-C-33'],,-23.3356,-40.0259,,GOGET,
100000322396,"Poso Creek - Berry Petroleum (Etchegoin-Chanac) Oil and Gas Asset (California, United States)",,united states,35.581,-119.0406,,GOGET,
100000322687,"Glorieta-Yeso - Apache Corporation Oil and Gas Asset (New Mexico, United States)",,united states,32.5884,-104.0794,,GOGET,
100000323124,"Banks - Hess Bakken Investments Ii, Llc Oil and Gas Asset (North Dakota, United States)",,united states,48.0134,-103.3581,,GOGET,
100000320327,"Búzios Eco Oil and Gas Field (Rio de Janeiro, Brazil)","['Franco', 'Búzios 6', 'Búzios 7']",,-24.6573,-42.4976,,GOGET,
100000323214,"Westberg - Hess Bakken Investments Ii, Llc Oil and Gas Asset (North Dakota, United States)",,united states,47.9909,-103.005,,GOGET,
100000309478,"12816A/Cold Lake Oil and Gas Asset (Alberta, Canada)",,canada,53.999,-110.785,,GOGET,
100000321708,"Hawkville (Eagleford Shale) - Pursuit Oil & Gas Stx, (Unconventional) Oil and Gas Asset (Texas, United States)",,united states,28.0393,-99.3754,,GOGET,
100000318023,Jubilee Oil and Gas Project (Ghana),,,4.535,-2.9,,GOGET,
100000321548,"Dora Roberts (Consolidated) - Continental Resources Oil and Gas Asset (Texas, United States)",,united states,31.7527,-102.2693,,GOGET,
100000304503,Oseberg Sør Oil and Gas Field (Norway),,,60.3791,2.7677,,GOGET,"MULTIPOLYGON (((2.78994134078053 60.2682489468301,2.79268876751298 60.2673322468462,2.79359996467301 60.2659600060914,2.7912972515027 60.2629875633478,2.78669735475756 60.258409630102,2.7820946812612 60.2533787795615,2.78253940666975 60.2492564279854,2.78160895650475 60.2458284853911,2.77793123899472 60.2421671989164,2.7733450420759 60.2414782142245,2.77198958228531 60.2451189538006,2.76621419444497 60.2442282282562,2.76118633163397 60.2426309032852,2.76026975838425 60.2396585782648,2.75798371008643 60.2373750620674,2.75524191921695 60.2376028358183,2.75341408414172 60.2392000734304,2.75067222253012 60.2408000995019,2.74655820380271 60.2408000470733,2.74792774929335 60.2387444861481,2.7524974872613 60.2366860658942,2.7415277532033 60.2350858650949,2.73284420269756 60.2350857544172,2.72599116964843 60.2357718932206,2.72644665316944 60.2382857948696,2.73330755037745 60.2460556785923,2.7447408028421 60.253372803379,2.75526022908309 60.2606870164439,2.76943815539251 60.266173606434,2.78636592002601 60.2743963358697,2.78682150952665 60.2748546591644,2.78864939780332 60.2741685562666,2.7927634521713 60.2734824824907,2.791391183214 60.2721129127454,2.79047463932827 60.2705128400109,2.78361076521293 60.2661681867936,2.78322970597472 60.2650294744917,2.78673018338875 60.2675626797396,2.78994134078053 60.2682489468301)),((2.69774123463201 60.2729534509424,2.68966320251015 60.2729339471277,2.68870485229669 60.2733700515358,2.68783264968664 60.2729339237681,2.68695200215008 60.273361628847,2.68421302268136 60.2733699942134,2.68333247485724 60.2738032995063,2.68240744744708 60.2738171882311,2.68241022381625 60.274275505751,2.68329072478716 60.274747835007,2.68328790343572 60.2751589506551,2.68418790569367 60.2756172796262,2.68418238267997 60.2760589964076,2.6850628849495 60.2765062247066,2.6851156617491 60.2769840436097,2.68687676686582 60.2778673997863,2.68685169613573 60.2792202510821,2.68595444752572 60.2796591563776,2.68685445007173 60.2801118851369,2.68685162683985 60.2805592021681,2.68775162866646 60.281025831458,2.68774610607487 60.2814592479247,2.68864610703701 60.2819425778522,2.68865998543914 60.2823675942464,2.68952658701586 60.2828204225841,2.68864873867231 60.2832648283386,2.68953214044325 60.2837232571048,2.68952097181746 60.2850427073103,2.68770417234501 60.2859510187845,2.68770135025845 60.2863760349669,2.68679019964536 60.2868455412546,2.68678185309089 60.2877399752799,2.68588730424829 60.2881844808256,2.68583991758273 60.2917623167593,2.68493156718199 60.2922290229768,2.68491764332389 60.2926818400805,2.68403429537306 60.2931151453424,2.68399527752955 60.2953680308269,2.68488418002466 60.2958152592422,2.68493135691954 60.2962874778676,2.68579245918188 60.2967237055085,2.68578681267193 60.2976181395753,2.68668411526411 60.2980681682055,2.68667014518852 60.2994126193441,2.68757014756762 60.2998682482233,2.68755897756494 60.3012126993997,2.68845898008834 60.3016655281728,2.68840589989829 60.307040732689,2.68930869990543 60.3075435634093,2.68928356218322 60.3101853639467,2.69018356354881 60.3106603935713,2.6901611472073 60.3128909784495,2.69102784962687 60.313327106165,2.69108340454399 60.3142271412393,2.69284460038729 60.3133605306317,2.69287792483764 60.3129077137677,2.69560307431986 60.3115437964761,2.69561141921914 60.3106826637042,2.6965225716201 60.3101798561366,2.69652539244431 60.3097798409001,2.6974060412237 60.3093298349591,2.69745053511899 60.3075436673338,2.69836168736648 60.3070436598735,2.69836450876088 60.3066325442142,2.69927285862336 60.3061769384133,2.69928958257421 60.3057242213434,2.70018683182345 60.3052742156146,2.70019527814319 60.3043852817865,2.70110362756995 60.3039379763026,2.70113147545051 60.3030296419823,2.70383712256677 60.3016991257179,2.70383994596685 60.301249108575,2.70293994328469 60.3007990799112,2.70295673545456 60.2990295125769,2.70205673550686 60.2985266818985,2.7020650799246 60.2976739494555,2.70388187974717 60.2967600377544,2.70389580360469 60.2963072206481,2.70479585305707 60.2958544148493,2.70479857543411 60.2954238984516,2.70567362344229 60.2949849928643,2.70661255243297 60.294948903467,2.7066153738112 60.2945376878074,2.70751822362513 60.2940793818342,2.70753217006121 60.2931904480833,2.70837661660554 60.2927626425292,2.70844334269428 60.2922960255711,2.70754334072016 60.2918320963816,2.70755168655731 60.2909514628776,2.70846013695388 60.2904848566598,2.70846566027167 60.2900375396582,2.70937400965871 60.2895903341795,2.70939073372268 60.2891348170082,2.71024077984483 60.2887181119496,2.7111908084326 60.2886959232229,2.71122693348948 60.2882320059787,2.71301043144015 60.2873347944902,2.71302425427122 60.2869013781258,2.71573280150118 60.2855680617943,2.71574674790289 60.2846791280486,2.71756344737002 60.2837708165595,2.71756627016056 60.2833318998459,2.71486906268838 60.2819707134979,2.71479688575318 60.2814845940273,2.71306908055337 60.28062063902,2.71307742735342 60.279720604783,2.71222742479518 60.2792955777225,2.71216084787857 60.2788121584275,2.70858303739718 60.2770176443166,2.70858028401316 60.2761148098343,2.70771638133884 60.2756842823876,2.70770537468601 60.2738731131458,2.70685817206853 60.2734507862259,2.70680819518918 60.2729757674657,2.70590819391242 60.2724980377587,2.70591371590875 60.2720757217176,2.70410536399645 60.2720701984381,2.70319701465269 60.2725174039112,2.69867738477879 60.2725062458253,2.69774123463201 60.2729534509424)),((2.72928921348466 60.4370518251204,2.72830018104466 60.4390351884228,2.72710835911775 60.440704737122,2.7252638086459 60.4425574844994,2.72292475048601 60.4442825206709,2.71976895493717 60.4462686564063,2.71844387285056 60.4471020713904,2.71890772276799 60.4483160238013,2.71968541387324 60.4508272299005,2.720129778779 60.4517438706805,2.7208881500286 60.4527134174992,2.7218964500664 60.4532717517635,2.72313535024875 60.4539551937653,2.72408250530554 60.4553385588463,2.72507967533924 60.4564636146746,2.72509917678021 60.4564469142842,2.72616584252562 60.4557830024835,2.72835490428182 60.453907958636,2.73049955411275 60.452235721989,2.73279692377981 60.4502689760145,2.73228583816427 60.4497106481047,2.73143024152983 60.4491717165376,2.73062196502336 60.4482744718538,2.73040259732799 60.4475355407553,2.73049703627114 60.4468438154731,2.73091097983063 60.4462410976807,2.73150272157983 60.4457715872603,2.73205277490648 60.4450576669484,2.73269444266321 60.4441187391912,2.73361123598706 60.4428437020785,2.73456961874017 60.4417936741133,2.735441912934 60.4404770348409,2.7360893183216 60.4388213797174,2.73591436350738 60.437860240684,2.73510596938585 60.4372991088765,2.73515329530669 60.4368296915089,2.73561163316174 60.4363601793868,2.73620337720951 60.4358462672685,2.73629392799276 60.4357476786504,2.73629498495098 60.435749064717,2.73639218094318 60.4358796709585,2.73657828496002 60.4378185475665,2.73686429578115 60.4396825225857,2.73740581778484 60.4414742981064,2.73855310023636 60.4424465499856,2.73859463255996 60.4437633009358,2.73440000715049 60.4457438232024,2.73207768012583 60.446882737153,2.73116371200926 60.4476772559038,2.73266922039189 60.4483523009838,2.73370813660341 60.4486189244638,2.73730003407813 60.446838402156,2.73939177896847 60.4452300672817,2.74097811382665 60.4435327225452,2.74149198280015 60.4424993895398,2.74169763570146 60.4416021578105,2.74240874545233 60.4418104748679,2.74286444105977 60.4402354203783,2.74338953184185 60.4387909717773,2.74412939295932 60.4374400615015,2.7441034957103 60.4379659493057,2.74229731872133 60.4479940102305,2.74836391171244 60.4534054949513,2.74693027971186 60.457041715917,2.73964631240492 60.4657419561581,2.73273458526044 60.473875479474,2.72586722526282 60.4826535280837,2.72675863961774 60.4885898669749,2.73305555127116 60.4975680915752,2.7381496351965 60.5083074684005,2.74183019132261 60.5092769526066,2.74477487028048 60.5075019221726,2.75388924205341 60.5016657148521,2.76167592340339 60.4968128282663,2.76629843065648 60.4935210611124,2.76764293477818 60.4922822307933,2.77283508936423 60.4864958752946,2.78000229846192 60.4807624470525,2.78145794708842 60.4787345879172,2.78400292555658 60.4710149245732,2.78584192742227 60.4681815394772,2.78870881129839 60.4662620025184,2.80777377796369 60.456472970743,2.81822725273825 60.4493812324152,2.82309769549177 60.4321278337323,2.83099007376661 60.4235248049488,2.82963745725856 60.4192524241368,2.82764044832765 60.4144744157704,2.83107948632955 60.4137438316432,2.85244653921569 60.4169692274383,2.86315807652491 60.4164721448896,2.89956767478473 60.4118752326106,2.90596256321049 60.4060639915435,2.91271280378218 60.4052140449291,2.93055226310794 60.4044392422951,2.92934976503037 60.3979583788977,2.93033596931838 60.3984279094189,2.94361606990221 60.4135425570628,2.95476059555197 60.41928731884,2.9633471418661 60.4155150835882,2.96246989023923 60.4044757497072,2.95259209759821 60.3988004068002,2.95047832426456 60.3951780412488,2.9510401235298 60.3820247449641,2.94684871698791 60.3759466590771,2.94437663542794 60.3703492134753,2.93641573794984 60.361979392048,2.92792458729228 60.3485453702738,2.92279442696498 60.3371754703085,2.92247264449236 60.3289251508376,2.93287086543616 60.3150136513758,2.93897698395842 60.3084050764741,2.92331540173351 60.3089437979653,2.91094829937888 60.3097881729749,2.89740572501296 60.3191049567166,2.89693347425162 60.3198216780966,2.89592512446207 60.3202188804474,2.89471665076467 60.3209660936271,2.87544643777533 60.3258772361064,2.85457911246374 60.3262685854466,2.85004273610585 60.3290658345828,2.84573916347832 60.3415690576404,2.84523363845056 60.3417690588474,2.84275312045292 60.3387995137551,2.83453091964242 60.3342158338573,2.82104455417408 60.331796169606,2.80661047883362 60.3309305436312,2.8082638029988 60.32756804522,2.80953083012962 60.3219623471946,2.80635906719793 60.3117480166086,2.79638034696868 60.323937255081,2.79035769670143 60.3292595816654,2.80572736214441 60.3327266100073,2.80601661202067 60.3321383382146,2.80585793107652 60.3333988373582,2.80543010644108 60.3336349409286,2.80405507784188 60.3334182151253,2.79549935848182 60.3309402114086,2.76077948906923 60.3206060740237,2.75889323281735 60.3225672248817,2.75842100791708 60.3227839271376,2.75800433186871 60.3220893952951,2.7544264211403 60.3222282549738,2.74514569008501 60.3215059090233,2.73720405606735 60.3158027899152,2.73445115528316 60.3162111703961,2.73353956157227 60.3252226029399,2.7285310880216 60.325775360156,2.72173632793175 60.3270003202491,2.71178888135655 60.3262084630637,2.70765522533375 60.3307640843133,2.70647169850097 60.3325475373318,2.70336594565573 60.3356865175971,2.69340425489546 60.341511612955,2.68578695793945 60.3487561924799,2.68735908305696 60.3510702009758,2.68269727547226 60.3620761620337,2.68906374933383 60.3699570445821,2.69223295339292 60.3754794961785,2.69267953376211 60.3895328392406,2.68611498753436 60.3982747897178,2.69027903062751 60.3978442264499,2.69117068008706 60.3973914205219,2.69663756092258 60.3969609738964,2.6987209486729 60.3964359804292,2.71101309929717 60.3946249681584,2.72162154749816 60.3976780204086,2.72248549543126 60.3972391146508,2.72311329798041 60.3975391341436,2.7286238966639 60.4102090892366,2.73086410426298 60.4123808559432,2.7358765180471 60.4176594669461,2.73691150357399 60.4182435005124,2.74349857516977 60.4246293310259,2.74461785657855 60.4275210560062,2.74445116385986 60.4309060024561,2.74361213998719 60.4311072804486,2.74268993325342 60.4307239539991,2.74192325063261 60.4299656151795,2.74138156801367 60.4293321840149,2.74102610617793 60.4284044439623,2.74012333339975 60.4273820933005,2.73976506219251 60.4266320600158,2.73861775255327 60.4261793280366,2.73813445884933 60.4257904069787,2.73759276678946 60.4253375827292,2.73662616066015 60.4249180543286,2.73577895189325 60.4246153319234,2.73523725344883 60.4242847123517,2.73439275724824 60.4237429808331,2.73384554296503 60.4237124726778,2.73294002932109 60.4234707518629,2.73197051846047 60.4231402268319,2.73070109585901 60.4228679001984,2.729734386821 60.4225040739284,2.72864547410269 60.4221428461973,2.72815935854842 60.4221706410531,2.72599809831682 60.4240373848991,2.72529801370531 60.4252679230565,2.72526471418687 60.425240221571,2.72460626532769 60.425809634956,2.72354229163074 60.4266291527347,2.72258111975746 60.4274707726725,2.72161714895468 60.4282902917287,2.72160334652082 60.4283291930415,2.72155604326138 60.4283652938191,2.7215616402298 60.4284263962294,2.72136160901544 60.4289125122817,2.72150598198381 60.4295097369862,2.72174766285584 60.4300097592132,2.7219670628326 60.4301319666935,2.72196706268621 60.4301347668007,2.72197546292994 60.430134766908,2.7228559626233 60.4306292970845,2.72351707774273 60.4307070085034,2.72438658568695 60.4310376322653,2.72632271964571 60.4314626732647,2.72695882866667 60.4316431882993,2.72732272542866 60.4319071030497,2.72867554115742 60.4323571375553,2.72947835007619 60.4326321583366,2.73093108264522 60.4328155839119,2.73104218398201 60.4328516867129,2.73206720748615 60.4329711043751,2.73242561396632 60.4330461118238,2.73242839301696 60.4330466858812,2.73210610135285 60.4331100101895,2.73049485902262 60.4349378595871,2.72928921348466 60.4370518251204)))"
100000312404,Khafji Oil Field (Kuwait),,,28.2744,48.8864,,GOGET,
100000309265,"12767/Athabasca Oil Asset (Alberta, Canada)",,canada,55.665,-114.221,,GOGET,
100000321399,"Mabei Oil and Gas Field (Qinghai, China)",,china,37.926272,94.678121,,GOGET,
100000308536,"Garth Gas Field (Alberta, Canada)",,canada,54.541,-110.852,,GOGET,
100000302262,"Balam Oil and Gas Field (federal offshore, Mexico)",,,19.4853,-91.9563,,GOGET,"MULTIPOLYGON (((-91.9867641922136 19.5293595856765,-91.981683228598 19.5281476619851,-91.9817785000776 19.5281481790952,-91.978532184013 19.5253990244455,-91.9749041012432 19.5221924844957,-91.9717561710104 19.518988606539,-91.9691785737321 19.5166982239439,-91.9641987946386 19.5147581731512,-91.9583575027964 19.512448923679,-91.9559774595921 19.5093402398602,-91.9513973023436 19.5050354145528,-91.9481535871183 19.5019216369741,-91.9437510522691 19.4998933707824,-91.9362770493463 19.497846986849,-91.9316840111082 19.4956352661546,-91.9292111281909 19.492161593383,-91.9285572113461 19.4894268890398,-91.929146875228 19.4873367360016,-91.9318397026401 19.4865333824098,-91.9331005710345 19.4845382022763,-91.9317783490915 19.4812534015234,-91.9307387265109 19.4787895100279,-91.9307554503038 19.4762408205576,-91.930206487939 19.4721413122718,-91.9298560644057 19.467041671536,-91.9305576947817 19.4624944051926,-91.9327833774508 19.4596856425785,-91.9370153127064 19.4582540522828,-91.9394244705628 19.4567206758186,-91.9412643009067 19.4541826262273,-91.9437811040147 19.450829248571,-91.9486738719016 19.4510397286007,-91.9513525655684 19.4523296406006,-91.9523279549711 19.4498774996471,-91.9538767242314 19.4477927722187,-91.9600221056356 19.4471909045368,-91.9630777303529 19.4495751547695,-91.9632407333731 19.4541275427521,-91.9628302693014 19.4583125271016,-91.9633852373387 19.4615927458087,-91.9656682275067 19.4647917998018,-91.9693925934933 19.4677259476944,-91.9706212418767 19.4707368877972,-91.9725137203319 19.4750259929553,-91.9746919286895 19.4796808164166,-91.9758223495217 19.4830552858728,-91.9751541766239 19.4846650057854,-91.9734980741767 19.4862772788734,-91.9734590683082 19.4864095830998,-91.972982066473 19.4880275283233,-91.9729101064162 19.4882716100468,-91.9726721206218 19.4894413510377,-91.9744653615871 19.4925514252081,-91.9762203417953 19.495913896809,-91.9762864392677 19.4984784197433,-91.9773207738346 19.5006568691192,-91.9777546257342 19.5013753684598,-91.9788627541128 19.50321053274,-91.9798771148963 19.5049940729091,-91.9802420182545 19.5056356787437,-91.9808272337116 19.5068751302712,-91.9811271382068 19.5075103101527,-91.9819939839352 19.5096767499822,-91.9822702047686 19.5102125040548,-91.9835811587434 19.5127552120834,-91.9851688344741 19.5164297610248,-91.985129160882 19.5189940582293,-91.9851471832025 19.5190222536083,-91.9854465406196 19.5194905892946,-91.9864166555042 19.5210083048894,-91.9889319405566 19.5249755615729,-91.9897511680819 19.527646749498,-91.9867641922136 19.5293595856765)))"
100000321927,"OzonaNe. (Canyon 7520) - Upp Operating Oil and Gas Asset (Texas, United States)",,united states,30.8664,-100.9361,,GOGET,
100000323026,"Lone Tree Lake - Kraken Operating, Llc Oil and Gas Asset (North Dakota, United States)",,united states,48.3981,-103.4494,,GOGET,
